original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
12337,5.0,True,book,3,a_definir_apres_selection,from Punta Cana. To indianapolis,Punta Cana,indianapolis,,,
12348,4.0,True,book,4,a_definir_apres_selection,I've never done this before but I hope it works. I heard there's cheaper deals on travel if I do it on the computer.  I want to go to Cancun please.,,Cancun,,,
12376,5.0,True,book,2,a_definir_apres_selection,"Hi there looking to go from SL to Kochi today
i've got 2000 budget, hoping to squeeze in a trip",SL,Kochi,,,2000
12388,5.0,True,book,3,a_definir_apres_selection,i certainly am! can you call vitoria to los angeles an adventure? if so thats what i’d like to book,vitoria,los angeles,,,
12407,5.0,True,book,4,a_definir_apres_selection,looking to book a short trip out to toluca. you guys do flights there?,,toluca,,,
12419,5.0,True,book,5,a_definir_apres_selection,ok lets just book it,,,,,
12443,4.0,True,book,4,a_definir_apres_selection,hi. im just trying to see what i can do with 3000,,,,,3000
12459,5.0,True,book,4,a_definir_apres_selection,I am a world-renowned pastry chef and I need to travel to St. Petersburg - stat!,,St. Petersburg,,,
12466,5.0,True,book,5,a_definir_apres_selection,Good Morning I Am Writing To Inquire About Possible Booking Availabilities,,,,,
12505,5.0,True,book,3,a_definir_apres_selection,"Help! I need to get my family out of Kabul, We would prefer being in Marseille at the moment.",Kabul,Marseille,,,
12511,5.0,True,book,3,a_definir_apres_selection,The MOST important meeting of my LIFE is taking place in Monterrey. Do you fly to Monterrey from Manas?,Manas,Monterrey,,,
12553,5.0,True,book,5,a_definir_apres_selection,"Okay I'll take it. Send me all the details, Thanks I will let you know what happened at my meeting!",,,,,
12555,5.0,True,book,4,a_definir_apres_selection,"well i’d like for our next trip to be a family reunion in kyoto we don’t have a point of departure in mind, but we have 4 adults and 2 children to book for actually. sorry i mistyped that
we are departing from kyoto. but do not have a destination in mind",kyoto,,,,
12569,5.0,True,book,5,a_definir_apres_selection,Please book it,,,,,
12584,5.0,True,book,5,a_definir_apres_selection,"I don't even care what the other cities have to offer, I'm just going to go with this one",,,,,
12590,5.0,True,book,3,a_definir_apres_selection,Hi there! I'm stuck in Burlington and I need to go to Dublin.,Burlington,Dublin,,,
12614,5.0,True,book,3,a_definir_apres_selection,I'm looking to pay 0 to get out Tijuana,Tijuana,,,,0
12618,5.0,True,book,4,a_definir_apres_selection,Do you do flights out of Seoul?,Seoul,,,,
12651,5.0,True,book,5,a_definir_apres_selection,Ok yes lets book it,,,,,
12656,5.0,True,book,2,a_definir_apres_selection,I have a total of $4200 to go to Kingston from Seoul. What can you do for me?,Seoul,Kingston,,,$4200
12664,5.0,True,book,5,a_definir_apres_selection,Ugh it would be nice to see a photo or something but go ahead and book that one please,,,,,
12668,5.0,True,book,1,a_definir_apres_selection,Do you do Burlington to Tokyo? I’m looking for September 2 to 13 specifically,Burlington,Tokyo,September 2,13,
12676,5.0,True,book,5,a_definir_apres_selection,Thats awesome! Lets book it economy class,,,,,
12683,5.0,True,book,4,a_definir_apres_selection,Help! My wife is working in Berlin and I need to bring the children to see her. They are driving me crazy!,,Berlin,,,
12691,5.0,True,book,5,a_definir_apres_selection,"Money don't matter! Free breakfast is what counts, no cooking, yay! Plus wifi so they can play their games.  Book us in, I need a vacation!",,,,,
12702,5.0,True,book,3,a_definir_apres_selection,Hello. Here is what my perfect trip would be: A trip for one adult (me) and two children from St. Petersburg to Melbourne.,St. Petersburg,Melbourne,,,
12714,5.0,True,book,5,a_definir_apres_selection,Lets do it!,,,,,
12720,5.0,True,book,3,a_definir_apres_selection,"I'm trying to debate taking the Amtrak, bus, or flying from Birmingham to Denver",Birmingham,Denver,,,
12726,5.0,True,book,5,a_definir_apres_selection,yes!,,,,,
12729,5.0,True,book,2,a_definir_apres_selection,I need a vacation. A real vacation. My boss finally allowed me to take time off between September 8 and September 14. The heat in Valencia has been awful this summer.,Valencia,,September 8,September 14,
12735,5.0,True,book,5,a_definir_apres_selection,"Thank you please reserve that for me, I'm so excited!",,,,,
12737,5.0,True,book,4,a_definir_apres_selection,Hey man.  Sick of having my picture taken. Need somewhere quiet and away from everyone. Tijuana is probably a town no one wants to go to. Can you get me a ticket there?,,Tijuana,,,
12753,5.0,True,book,3,a_definir_apres_selection,Do you have packages leaving Friday September 16 from Denver?? I got 11 days,Denver,,September 16,,
12775,5.0,True,book,5,a_definir_apres_selection,"In fact, I think I'm ready to book",,,,,
12780,5.0,True,book,5,a_definir_apres_selection,My place just burnt down and I need to get home immediately!,,,,,
12798,5.0,True,book,5,a_definir_apres_selection,"Well I guess I'll  take it, the insurance should reimburse me and 15 days gives me enough time to find another home.",,,,,
12801,5.0,True,book,4,a_definir_apres_selection,Do you have trips out of Tel Aviv?,Tel Aviv,,,,
12804,5.0,True,book,2,a_definir_apres_selection,"Hi there! I have 3800 to spend
I live in Milan
Would i be able to get to Philadelphia?",Milan,Philadelphia,,,3800
12818,5.0,True,book,4,a_definir_apres_selection,Need to get to Essen,,Essen,,,
12840,5.0,True,book,2,a_definir_apres_selection,"I'm in Ciudad Juarez and I have to transport a little ""package"" with me across the border. It has to be done between September 8 and the 28th. We are going to make this a family trip, like in that movie We are the Millers. LOL.",Ciudad Juarez,,September 8,28th,
12850,5.0,True,book,5,a_definir_apres_selection,Those dates seem to work and the price is more suitable. I'll take that one.,,,,,
12856,5.0,True,book,4,a_definir_apres_selection,"Hi there! I'm about to jet out to my first ever internship
I need to make sure I get this booking exactly right
Can you get me to Rome?",,Rome,,,
12868,4.0,True,book,3,a_definir_apres_selection,We want to go to Las Vegas from Portland. 2 adults,Portland,Las Vegas,,,
12884,4.0,True,book,5,a_definir_apres_selection,I like this one much better. I will reserve it.,,,,,
12886,5.0,True,book,5,a_definir_apres_selection,Hello! I’m looking to get my parents on a nice anniversary trip,,,,,
12898,5.0,True,book,5,a_definir_apres_selection,"This is excellent, I want to go for it",,,,,
12901,5.0,True,book,2,a_definir_apres_selection,"This is a little short notice But I'm trying to get of San Diego for a bit
I'd like to travel between Sept 8 and 17",San Diego,,Sept 8,17,
12919,5.0,True,book,5,a_definir_apres_selection,Would I still be able to book that package?,,,,,
12941,5.0,True,book,5,a_definir_apres_selection,"Ok you know what. I’m really craving some lobster rolls
Nothing else matters
Book us for business",,,,,
12945,4.0,True,book,3,a_definir_apres_selection,I have a business trip coming up in Punta Cana and I was thinking of taking a short vacation to Tofino.  Whatcha got for me?,Punta Cana,Tofino,,,
12975,4.0,True,book,5,a_definir_apres_selection,Sounds good. Can you just reiterate everything back to me so I know we got the booking right?,,,,,
12979,5.0,True,book,3,a_definir_apres_selection,This is probably a waste of time but what the hell. Just wanted to see if I can get to Chicago from Ulsan,Ulsan,Chicago,,,
12993,5.0,True,book,5,a_definir_apres_selection,Ok book it!,,,,,
12999,5.0,True,book,4,a_definir_apres_selection,Hi there. Do you have flights out of Resife?,Resife,,,,
13016,5.0,True,book,3,a_definir_apres_selection,Where could I go if I had almost no money? I need to physically leave from Busan what if I came up with $400?,Busan,,,,$400
13022,5.0,True,book,5,a_definir_apres_selection,"well can't have it all, save it for me anyways!",,,,,
13024,3.0,True,book,3,a_definir_apres_selection,Hi I'm a grandma living in Tampa and I want to take my grandchildren to Kabul on vacation to teach them a history lesson.,Tampa,Kabul,,,
13044,3.0,True,book,5,a_definir_apres_selection,:+1::grinning::airplane::sunglasses::beers::surfer: Book it!,,,,,
13046,5.0,True,book,5,a_definir_apres_selection,Hi! I'm well. I'm looking at this website. Its got this picture of a pastry. I've never seen anything like it and I need to go see it for myself,,,,,
13077,4.0,True,book,3,a_definir_apres_selection,Denver to Porto Alegre please for multiple passengers,Denver,Porto Alegre,,,
13094,5.0,True,book,4,a_definir_apres_selection,Hi there. Do you fly out of Tofino?,Tofino,,,,
13098,5.0,True,book,4,a_definir_apres_selection,Can you send me out of Sapporo,Sapporo,,,,
13108,5.0,True,book,5,a_definir_apres_selection,"I'm traveling alone, yes. Please book it!",,,,,
13129,5.0,True,book,3,a_definir_apres_selection,"Hi there. I'm trying to take the family somewhere nice this month
I've been working hard to save up all year, and have 23400 to spend",,,this month,,23400
13147,4.0,True,book,5,a_definir_apres_selection,I have to get home and to be honest with you I'm kinds happy cause I'm sick of carrying around this 50lb backpack!,,,,,
13179,5.0,True,book,5,a_definir_apres_selection,"Hi there. I’m here to book a trip for my family!
Its just me, my wife, and my son",,,,,
13188,5.0,True,book,4,a_definir_apres_selection,Hi there. Can I use your services to leave Puebla?,Puebla,,,,
13227,5.0,True,book,3,a_definir_apres_selection,I have a massively important meeting in St. Petersburg. I am in Rome at the moment.,Rome,St. Petersburg,,,
13240,4.0,True,book,5,a_definir_apres_selection,It seems that a lot of us grandmas are winning the jackpot lately haha  I guess we're the ones at the casino the most. oh yes i want to take my six bratty grandchildren with me and spoil them even more,,,,,
13270,5.0,True,book,4,a_definir_apres_selection,I'm about to be a newlywed as of September 8,,,September 8,,
13278,5.0,True,book,4,a_definir_apres_selection,Hello. Do you have five star hotels for me in Osaka?,,Osaka,,,
13298,5.0,True,book,4,a_definir_apres_selection,You can take me to Tampa. Whats the nicest hotel you have there?,,Tampa,,,
13306,5.0,True,book,5,a_definir_apres_selection,"I don’t need business class. Well actually
It can’t hurt I suppose
Yes I’m down
Lets do it",,,,,
13315,5.0,True,book,2,a_definir_apres_selection,"Hi. I’m working with a tight budget
Turns out there’s not much pay for struggling, mildly alcoholic writers
I know, right?
Anyway
Looking for a bit of a break
Have 2500 to spend on a trip for my wife, me, and our son
Can you get us from Brasilia to Essen?",Brasilia,Essen,,,2500
13319,4.0,True,book,2,a_definir_apres_selection,I have 3900 to spend and not a penny more. I want to go to Kochi to Punta Cana. What do you have for me?,Kochi,Punta Cana,,,3900
13331,4.0,True,book,5,a_definir_apres_selection,you may book this package for me.,,,,,
13335,5.0,True,book,3,a_definir_apres_selection,"Hello. I'd like to leave from Tel Aviv
And go to Puebla",Tel Aviv,Puebla,,,
13355,5.0,True,book,5,a_definir_apres_selection,"WHY SEE THE WORLD, WHEN YOU’VE GOT THE BEACH?? you speak wise words
sign me up",,,,,
13366,5.0,True,book,5,a_definir_apres_selection,Hi! I need to check out several destinations with you! Are you able to help me?,,,,,
13400,5.0,True,book,5,a_definir_apres_selection,I was going to review my options But I will be impulsive and seize this opportunity,,,,,
13402,5.0,True,book,5,a_definir_apres_selection,Please,,,,,
13407,5.0,True,book,3,a_definir_apres_selection,"Hi there. San Antonio to Mexico City
no budget",San Antonio,Mexico City,,,
13430,5.0,True,book,3,a_definir_apres_selection,"Hi there. I need flights from Beijing to Busan
For 3 adults",Beijing,Busan,,,
13433,5.0,True,book,3,a_definir_apres_selection,"Long Beach to Kingston, business only",Long Beach,Kingston,,,
13443,5.0,True,book,3,a_definir_apres_selection,"Hi. I am leaving from Recife
Trying to see if there are any 5 star hotels in Sendai",Recife,Sendai,,,
13451,5.0,True,book,5,a_definir_apres_selection,"Done, done, done.",,,,,
13455,5.0,True,book,5,a_definir_apres_selection,Yes I will wire the money over shortly. Is this booked?,,,,,
13457,5.0,True,book,3,a_definir_apres_selection,My team and I need to get to San Diego. Need to leave by Sept 6. It is a matter of life and death!,,San Diego,Sept 6,,
13469,5.0,True,book,1,a_definir_apres_selection,"Hi there. I have 2000 to spend on my lovely parents
I want to get them out of Puebla sometime this month
September 3 to 16
Whats the longest trip you can book me?",Puebla,,September 3,16,2000
13479,5.0,True,book,3,a_definir_apres_selection,Hello bot! Could you do me a favour and check if you do flights from Barcelona to Manas?,Barcelona,Manas,,,
13485,5.0,True,book,5,a_definir_apres_selection,Its already so much cheaper than what I had expected to pay that I’m ok with business class Lets confirm this order :slightly_smiling_face:,,,,,
13489,5.0,True,book,3,a_definir_apres_selection,I'd like to make a pilgrimage from Jerusalem to Indianapolis. there are 8 of us in total,Jerusalem,Indianapolis,,,
13491,5.0,True,book,4,a_definir_apres_selection,Can you get me to Kyoto,,Kyoto,,,
13515,5.0,True,book,5,a_definir_apres_selection,"Book it, bot!",,,,,
13518,5.0,True,book,4,a_definir_apres_selection,YOU FLY OUT OF BEIJING?,BEIJING,,,,
13523,5.0,True,book,4,a_definir_apres_selection,"I need to book a vacation. ok I’m leaving from Rio de Janeiro
I don’t particularly care about where we go",Rio de Janeiro,,,,
13543,5.0,True,book,3,a_definir_apres_selection,Trying to see if I can take my kids with me to see my wife in Portland. And we would be leaving from Washington,Washington,Portland,,,
13561,5.0,True,book,5,a_definir_apres_selection,Ok lets go ahead and confirm this!,,,,,
13564,5.0,True,book,5,a_definir_apres_selection,We have 6 adults looking to book a trip,,,,,
13583,5.0,True,book,3,a_definir_apres_selection,kyoto to boston,kyoto,boston,,,
13593,5.0,True,book,5,a_definir_apres_selection,book it please,,,,,
13595,5.0,True,book,5,a_definir_apres_selection,we have a big group to book for!,,,,,
13622,5.0,True,book,4,a_definir_apres_selection,"Hey, I need a break from work, a break from SL",SL,,,,
13637,5.0,True,book,4,a_definir_apres_selection,GET ME TO KYOTO!!!,,KYOTO,,,
13672,5.0,True,book,4,a_definir_apres_selection,I'm trying to see if I can get 13 adults and 2 kids to Miami,,Miami,,,
13689,5.0,True,book,4,a_definir_apres_selection,Do you do flights out of San Antonio?,San Antonio,,,,
13703,5.0,True,book,5,a_definir_apres_selection,Okay then we’ll go with that please,,,,,
13707,5.0,True,book,4,a_definir_apres_selection,Looking to go to Guadalajara,,Guadalajara,,,
13721,4.0,True,book,2,a_definir_apres_selection,can u book a couple adults out of alexandria? send em anywhere i dont care. sept 16 until the 29th,alexandria,,sept 16,29th,
